# Chunk-averaged data for fix fchT and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
20000 51 94378
  32 310.717 1907.16 1502.36
  33 320.717 1889.8 1368.12
  34 330.717 1884.84 1348.97
  35 340.717 1886.52 1443.36
  36 350.717 1877.78 1419.31
  37 360.717 1880.42 1420.39
  38 370.717 1890.52 1411.82
  39 380.717 1891.11 1396.1
  40 390.717 1892.05 1427.41
  41 400.717 1903.43 1529.86
  42 410.717 1893.54 1538.87
  43 420.717 1888.45 1574.45
  44 430.717 1898.49 1630.73
  45 440.717 1891.34 1609.84
  46 450.717 1898.8 1598.09
  47 460.717 1906.18 1646.7
  48 470.717 1889.29 1597.01
  49 480.717 1848.32 1319.84
  50 490.717 1822.03 1024.29
  51 500.717 686.8 1043.55
50000 51 94378
  1 0.716742 425.331 8271.12
  2 10.7167 456.802 7684.02
  3 20.7167 638.687 7125.06
  4 30.7167 901.154 6286.13
  5 40.7167 1219.41 5792.55
  6 50.7167 1536.76 5764.09
  7 60.7167 1849.97 5874.11
  8 70.7167 2065.54 5799.59
  9 80.7167 2090.72 5570.09
  10 90.7167 2144.61 5353
  11 100.717 2228.34 5142.91
  12 110.717 2365.66 4896.39
  13 120.717 2349.52 4630.14
  14 130.717 2414.16 4312.1
  15 140.717 2363.77 4114.73
  16 150.717 2314.45 4009.37
  17 160.717 2232.73 3991.27
  18 170.717 2164.15 3934.16
  19 180.717 2108.54 3812.56
  20 190.717 2048.23 3692.08
  21 200.717 2024.69 3586.51
  22 210.717 2078.25 3521.88
  23 220.717 2125.76 3415.97
  24 230.717 2157.37 3259.77
  25 240.717 2037.91 3240.81
  26 250.717 2101.72 3243.06
  27 260.717 2096.91 3241.86
  28 270.717 2034.71 3218.71
  29 280.717 2066.11 3306.75
  30 290.717 2077.21 3312.95
  31 300.717 2041.98 3413.28
  32 310.717 2076.27 3503.23
  33 320.717 2123.3 3508.68
  34 330.717 2117.29 3671.89
  35 340.717 2074.59 3770.6
  36 350.717 2141.03 4118.15
  37 360.717 2279.53 4399.07
  38 370.717 2477.25 4834.19
  39 380.717 2441.14 5211.63
  40 390.717 2433.2 5436.04
  41 400.717 2354.2 5695.21
  42 410.717 2208.7 5954.47
  43 420.717 2104.11 6090.91
  44 430.717 1956.14 6216.78
  45 440.717 1742.49 6612.12
  46 450.717 1441.68 6934.72
  47 460.717 1081.29 7274.37
  48 470.717 846.808 7524.85
  49 480.717 623.64 7690.71
  50 490.717 629.842 7876.09
  51 500.717 464.346 8098.13
